cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.21916+x*(-0.490486+x*(-1.0601+x*(4.77739+x*(5.45526+x*(-7.41505+x*-7.92867)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.12577"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.764364"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -1.01, 0.7, "1.21844+x*(-0.504856+x*(-1.14039+x*(4.78191+x*(5.55022+x*(-7.54835+x*-8.08541)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.7, 1.1, "1.05916"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.938374"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.15038+x*(-0.356337+x*(-0.0598381+x*(4.30046+x*(2.08711+x*(-7.39831+x*-5.67833)))))"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.936316"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "1.00045"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.169+x*(-0.597999+x*(0.0399014+x*(5.56226+x*(2.03256+x*(-8.77446+x*-6.04751)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.979614"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.869316"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.14394+x*(-0.258224+x*(-0.414426+x*(3.77134+x*(3.05443+x*(-6.84765+x*-6.21981)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.904415"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.935695"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.09061+x*(-0.418646+x*(-0.0559366+x*(4.27047+x*(1.9112+x*(-7.83089+x*-5.97252)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.675002"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.934263"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.19976+x*(-0.295731+x*(-0.0571547+x*(4.32393+x*(2.24107+x*(-6.97683+x*-5.38445)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "1.17986"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.939308"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.14647+x*(-0.373838+x*(-0.0803338+x*(4.21303+x*(2.00659+x*(-7.28548+x*-5.56492)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.89309"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.937432"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.15432+x*(-0.338778+x*(-0.0392965+x*(4.38865+x*(2.16832+x*(-7.51225+x*-5.79278)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.979745"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.938302"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.15042+x*(-0.348864+x*(-0.0213043+x*(4.30097+x*(2.03696+x*(-7.35922+x*-5.61999)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.962029"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.938445"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -1.01, 0.7, "1.15035+x*(-0.363884+x*(-0.0987332+x*(4.30008+x*(2.13787+x*(-7.43778+x*-5.73725)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.7, 1.1, "0.910435"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.17906"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.04638+x*(-0.469931+x*(0.585168+x*(2.9113+x*(-1.17852+x*(-3.93123+x*-0.795795)))))"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.965427"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.28584"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.05551+x*(-0.713562+x*(0.962347+x*(4.05091+x*(-2.03855+x*(-4.93356+x*-0.341296)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "1.05823"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.0849"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.03761+x*(-0.250183+x*(0.0785502+x*(1.40697+x*(-0.429855+x*(-2.32848+x*-0.787434)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.796361"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.16944"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.01098+x*(-0.49447+x*(0.552436+x*(2.81131+x*(-1.29254+x*(-4.16098+x*-0.976152)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.775307"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.17114"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.06418+x*(-0.443785+x*(0.612951+x*(2.99761+x*(-1.05086+x*(-3.72469+x*-0.658729)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "1.12624"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.18057"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.04272+x*(-0.484375+x*(0.568673+x*(2.82834+x*(-1.26261+x*(-3.83018+x*-0.686851)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.924735"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.17754"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.05005+x*(-0.455457+x*(0.601793+x*(2.99541+x*(-1.09367+x*(-4.03411+x*-0.906297)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "1.00631"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.17936"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.04635+x*(-0.462489+x*(0.618566+x*(2.90965+x*(-1.22179+x*(-3.88837+x*-0.737247)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.990104"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.17876"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, -1.01, 0.7, "1.04642+x*(-0.477453+x*(0.551448+x*(2.91317+x*(-1.13467+x*(-3.97473+x*-0.855104)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, 0.7, 1.1, "0.94056"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.866119"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.962495+x*(-0.837973+x*(0.212817+x*(6.69211+x*(3.58534+x*(-10.7222+x*-8.72801)))))"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.807513"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.918182"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "1.06864+x*(-0.631083+x*(-0.79438+x*(3.86353+x*(3.7961+x*(-5.19774+x*-5.09649)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "1.00108"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.817813"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.966063+x*(-0.520734+x*(0.507452+x*(5.61364+x*(2.69728+x*(-10.2914+x*-8.50782)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.692692"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.870435"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.844514+x*(-1.05996+x*(0.201681+x*(6.84238+x*(3.19558+x*(-11.7226+x*-9.27588)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.254053"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.853386"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "1.0656+x*(-0.613231+x*(0.226333+x*(6.4641+x*(3.89555+x*(-9.65728+x*-8.10734)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "1.32284"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.865952"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.956391+x*(-0.869535+x*(0.161099+x*(6.53+x*(3.46458+x*(-10.5503+x*-8.57152)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.716678"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.866282"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.968642+x*(-0.806233+x*(0.265017+x*(6.85616+x*(3.70714+x*(-10.8968+x*-8.88664)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.898964"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.864506"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.963383+x*(-0.821469+x*(0.270411+x*(6.67641+x*(3.52919+x*(-10.6208+x*-8.62989)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.857879"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.867745"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, -1.01, 0.7, "0.961606+x*(-0.854673+x*(0.154491+x*(6.70806+x*(3.64244+x*(-10.8245+x*-8.82726)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, 0.7, 1.1, "0.756666"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.990892"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.99564+x*(-0.7017+x*(0.175929+x*(5.15463+x*(2.6933+x*(-6.38575+x*-4.8009)))))"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.36728"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "1.01903"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.980179+x*(-1.01179+x*(0.0233576+x*(6.12801+x*(3.30325+x*(-6.79165+x*-4.96331)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.45299"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.950605"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "1.00606+x*(-0.366027+x*(0.0502215+x*(3.07633+x*(1.91798+x*(-4.30217+x*-3.60267)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.14323"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.994861"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.903075+x*(-0.884058+x*(0.124408+x*(5.3303+x*(2.67144+x*(-6.87847+x*-5.12987)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.05531"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.97423"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "1.0687+x*(-0.529028+x*(0.232412+x*(4.98546+x*(2.68954+x*(-5.94533+x*-4.49987)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.6394"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.990732"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.989463+x*(-0.731674+x*(0.126944+x*(5.01082+x*(2.59649+x*(-6.21878+x*-4.65604)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.28865"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.991042"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "1.00184+x*(-0.671611+x*(0.225748+x*(5.30141+x*(2.79086+x*(-6.55761+x*-4.94918)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.4464"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.989129"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.996199+x*(-0.684904+x*(0.227911+x*(5.13354+x*(2.63819+x*(-6.29292+x*-4.71159)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.41071"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, -1.1, -1.01, "0.992671"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, -1.01, 0.7, "0.995081+x*(-0.718706+x*(0.123283+x*(5.17613+x*(2.74932+x*(-6.47981+x*-4.89146)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0.7, 1.1, "1.32338"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12467"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.959164+x*(-0.515237+x*(0.51228+x*(1.9228+x*(-0.945148+x*(-1.23657+x*0.741836)))))"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.16155"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.162"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.964599+x*(-0.715092+x*(0.74829+x*(3.28922+x*(-1.18458+x*(-3.37347+x*-0.199865)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.08399"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.05627"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.953389+x*(-0.695529+x*(0.429897+x*(3.29588+x*(0.000308748+x*(-4.0715+x*-1.81053)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "0.910424"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12982"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.905922+x*(-0.532274+x*(0.554346+x*(1.61101+x*(-1.34188+x*(-1.1634+x*0.898957)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "0.945579"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.11019"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "1.0023+x*(-0.493874+x*(0.46919+x*(2.20764+x*(-0.560449+x*(-1.30484+x*0.581047)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.3582"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12529"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.952654+x*(-0.541186+x*(0.492932+x*(1.83326+x*(-1.06135+x*(-1.16466+x*0.840659)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.0925"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12403"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.965734+x*(-0.489188+x*(0.531822+x*(2.01463+x*(-0.827073+x*(-1.31154+x*0.640207)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.23122"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12363"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.959149+x*(-0.500215+x*(0.55203+x*(1.88493+x*(-0.996787+x*(-1.11534+x*0.850866)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.19934"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, -1.1, -1.01, "1.12571"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, -1.01, 0.7, "0.95919+x*(-0.530476+x*(0.471831+x*(1.96128+x*(-0.89233+x*(-1.35935+x*0.63117)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, 0.7, 1.1, "1.12331"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.874617"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.92205+x*(-0.550488+x*(1.4885+x*(6.85052+x*(1.23602+x*(-12.4184+x*-8.85695)))))"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.783394"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.928389"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.878637+x*(-0.402203+x*(1.51174+x*(5.00414+x*(0.191342+x*(-8.77673+x*-5.809)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.941678"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.84782"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.999164+x*(-0.620359+x*(0.417595+x*(6.01372+x*(2.99783+x*(-10.3757+x*-8.50899)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.8071"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.881446"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.759964+x*(-0.93478+x*(1.42316+x*(7.41453+x*(1.01667+x*(-13.9528+x*-9.75743)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.0972557"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.854279"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "1.05422+x*(-0.204319+x*(1.58608+x*(6.43032+x*(1.39883+x*(-11.1969+x*-8.12307)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "1.3923"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.873335"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.917575+x*(-0.585768+x*(1.35942+x*(6.53544+x*(1.17273+x*(-11.9768+x*-8.57)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.675689"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.875905"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.926527+x*(-0.514875+x*(1.61963+x*(7.16944+x*(1.29794+x*(-12.8678+x*-9.14816)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.891527"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.871384"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.924089+x*(-0.526839+x*(1.55974+x*(6.84206+x*(1.18776+x*(-12.3302+x*-8.78145)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.846114"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, -1.1, -1.01, "0.877887"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, -1.01, 0.7, "0.92001+x*(-0.574318+x*(1.41626+x*(6.85826+x*(1.28481+x*(-12.5062+x*-8.93239)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0.7, 1.1, "0.720023"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.992413"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.04264+x*(0.0224294+x*(-1.41331+x*(-1.69246+x*(1.96598+x*(3.08433+x*0.816052)))))"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.87172"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "1.04968"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.01574+x*(0.0663369+x*(-0.9746+x*(-2.26241+x*(0.225512+x*(3.76902+x*2.34643)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.772272"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.949472"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.09073+x*(0.0950488+x*(-2.1061+x*(-2.72509+x*(3.15971+x*(5.01478+x*1.20401)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.933704"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.999537"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "0.950942+x*(-0.187024+x*(-1.72263+x*(-1.91297+x*(2.11357+x*(3.22666+x*0.78933)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.462422"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.972987"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.1144+x*(0.210947+x*(-1.05374+x*(-1.30645+x*(1.78239+x*(2.60583+x*0.644846)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "1.2394"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.990936"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.03674+x*(-0.00965449+x*(-1.48605+x*(-1.87204+x*(1.90624+x*(3.32204+x*0.979206)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.790938"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.993886"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.04853+x*(0.0547211+x*(-1.33866+x*(-1.50852+x*(2.02482+x*(2.83806+x*0.647905)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.952841"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.989091"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.04376+x*(0.0415914+x*(-1.35912+x*(-1.70722+x*(1.92442+x*(3.15704+x*0.876424)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.917098"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, -1.1, -1.01, "0.995768"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, -1.01, 0.7, "1.04149+x*(0.00303672+x*(-1.46793+x*(-1.67696+x*(2.00792+x*(3.00956+x*0.754232)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0.7, 1.1, "0.82579"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.93537"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.01816+x*(-0.761108+x*(-0.32606+x*(4.45154+x*(2.63721+x*(-6.58169+x*-5.26997)))))"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.759494"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.980943"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.02941+x*(-0.348349+x*(-0.335589+x*(1.79821+x*(1.33279+x*(-2.395+x*-1.9871)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.921609"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.874087"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "0.991993+x*(-0.612715+x*(-0.311974+x*(4.06217+x*(3.24764+x*(-5.99203+x*-5.5679)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.921168"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.946391"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "0.951455+x*(-0.913939+x*(-0.29491+x*(4.79148+x*(2.56318+x*(-7.38801+x*-5.76792)))))"
